Flight Number,Origin,Destination,Departure Datetime,Arrival Datetime,Elapsed Minutes,Cheapest Price,Search URL,Error Status,Equipment
B6 94,MCO,HPN,09/16/2025 9:16am,09/16/2025 11:59am,163,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 194,MCO,HPN,09/16/2025 11:46am,09/16/2025 2:29pm,163,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1694,MCO,HPN,09/16/2025 4:19pm,09/16/2025 7:04pm,165,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1294,MCO,HPN,09/16/2025 8:21pm,09/16/2025 11:06pm,165,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 546,MCO,ISP,09/16/2025 12:38pm,09/16/2025 3:23pm,165,$53,https://www.jetblue.com/booking/cb-flights?from=MCO&to=ISP&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 184,MCO,JFK,09/16/2025 10:12am,09/16/2025 12:48pm,156,$89,https://www.jetblue.com/booking/cb-flights?from=MCO&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1084,MCO,JFK,09/16/2025 1:30pm,09/16/2025 4:09pm,159,$89,https://www.jetblue.com/booking/cb-flights?from=MCO&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2984,MCO,JFK,09/16/2025 4:00pm,09/16/2025 6:45pm,165,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1284,MCO,JFK,09/16/2025 7:17pm,09/16/2025 9:59pm,162,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 598,MCO,LGA,09/16/2025 6:25am,09/16/2025 8:58am,153,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=LGA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 698,MCO,LGA,09/16/2025 1:15pm,09/16/2025 3:53pm,158,$89,https://www.jetblue.com/booking/cb-flights?from=MCO&to=LGA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1098,MCO,LGA,09/16/2025 3:50pm,09/16/2025 6:30pm,160,$79,https://www.jetblue.com/booking/cb-flights?from=MCO&to=LGA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 472,MCO,LGA,09/16/2025 8:50am,09/16/2025 8:00pm,670,$201,https://www.jetblue.com/booking/cb-flights?from=MCO&to=LGA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 521,MCO,MBJ,09/16/2025 11:00am,09/16/2025 12:05pm,125,$122,https://www.jetblue.com/booking/cb-flights?from=MCO&to=MBJ&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1144,MCO,MHT,09/16/2025 10:10am,09/16/2025 1:05pm,175,$74,https://www.jetblue.com/booking/cb-flights?from=MCO&to=MHT&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 767,MCO,PSE,09/16/2025 7:59pm,09/16/2025 10:56pm,177,$96,https://www.jetblue.com/booking/cb-flights?from=MCO&to=PSE&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1077,MCO,PUJ,09/16/2025 9:40am,09/16/2025 12:25pm,165,$139,https://www.jetblue.com/booking/cb-flights?from=MCO&to=PUJ&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2875,MCO,PVD,09/16/2025 5:10pm,09/16/2025 8:02pm,172,$99,https://www.jetblue.com/booking/cb-flights?from=MCO&to=PVD&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 770,MCO,RIC,09/16/2025 1:10pm,09/16/2025 3:15pm,125,$49,https://www.jetblue.com/booking/cb-flights?from=MCO&to=RIC&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1405,MCO,SDQ,09/16/2025 6:00am,09/16/2025 8:34am,154,$164,https://www.jetblue.com/booking/cb-flights?from=MCO&to=SDQ&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2133,MCO,SJU,09/16/2025 6:15am,09/16/2025 9:09am,174,$112,https://www.jetblue.com/booking/cb-flights?from=MCO&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1233,MCO,SJU,09/16/2025 9:40am,09/16/2025 12:38pm,178,$122,https://www.jetblue.com/booking/cb-flights?from=MCO&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1133,MCO,SJU,09/16/2025 2:02pm,09/16/2025 5:02pm,180,$165,https://www.jetblue.com/booking/cb-flights?from=MCO&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 133,MCO,SJU,09/16/2025 5:55pm,09/16/2025 8:53pm,178,$112,https://www.jetblue.com/booking/cb-flights?from=MCO&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1453,MCO,SJU,09/16/2025 8:50am,09/16/2025 8:20pm,690,$202,https://www.jetblue.com/booking/cb-flights?from=MCO&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2265,MCO,STI,09/16/2025 6:30am,09/16/2025 8:59am,149,$159,https://www.jetblue.com/booking/cb-flights?from=MCO&to=STI&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 656,MCO,SYR,09/16/2025 12:05pm,09/16/2025 2:55pm,170,$109,https://www.jetblue.com/booking/cb-flights?from=MCO&to=SYR&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 40,MDE,FLL,09/16/2025 1:30pm,09/16/2025 6:00pm,210,$218,https://www.jetblue.com/booking/cb-flights?from=MDE&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1704,MDE,SJU,09/16/2025 3:10pm,09/16/2025 7:12pm,182,$208,https://www.jetblue.com/booking/cb-flights?from=MDE&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1143,MHT,MCO,09/16/2025 2:00pm,09/16/2025 5:05pm,185,$74,https://www.jetblue.com/booking/cb-flights?from=MHT&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 300,MSY,BOS,09/16/2025 12:21pm,09/16/2025 5:19pm,238,$99,https://www.jetblue.com/booking/cb-flights?from=MSY&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1339,MVY,JFK,09/16/2025 11:24am,09/16/2025 12:29pm,65,$349,https://www.jetblue.com/booking/cb-flights?from=MVY&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1394,NAS,FLL,09/16/2025 1:15pm,09/16/2025 2:20pm,65,$181,https://www.jetblue.com/booking/cb-flights?from=NAS&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 454,ONT,JFK,09/16/2025 10:56pm,09/16/2025 7:18am,322,$144,https://www.jetblue.com/booking/cb-flights?from=ONT&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 312,ORD,BOS,09/16/2025 9:51am,09/16/2025 1:20pm,149,$69,https://www.jetblue.com/booking/cb-flights?from=ORD&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 406,ORD,JFK,09/16/2025 6:45am,09/16/2025 9:59am,134,$79,https://www.jetblue.com/booking/cb-flights?from=ORD&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 906,ORD,JFK,09/16/2025 1:35pm,09/16/2025 4:59pm,144,$79,https://www.jetblue.com/booking/cb-flights?from=ORD&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1814,ORF,BOS,09/16/2025 10:41am,09/16/2025 12:22pm,101,$79,https://www.jetblue.com/booking/cb-flights?from=ORF&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 22,PBI,BOS,09/16/2025 11:08am,09/16/2025 2:35pm,207,$89,https://www.jetblue.com/booking/cb-flights?from=PBI&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 322,PBI,BOS,09/16/2025 4:20pm,09/16/2025 7:40pm,200,$89,https://www.jetblue.com/booking/cb-flights?from=PBI&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 24,PBI,DCA,09/16/2025 3:42pm,09/16/2025 6:03pm,141,$79,https://www.jetblue.com/booking/cb-flights?from=PBI&to=DCA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 244,PBI,EWR,09/16/2025 1:30pm,09/16/2025 4:26pm,176,$100,https://www.jetblue.com/booking/cb-flights?from=PBI&to=EWR&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1368,PBI,HPN,09/16/2025 6:00am,09/16/2025 8:51am,171,$84,https://www.jetblue.com/booking/cb-flights?from=PBI&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1168,PBI,HPN,09/16/2025 1:40pm,09/16/2025 4:29pm,169,$194,https://www.jetblue.com/booking/cb-flights?from=PBI&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1468,PBI,HPN,09/16/2025 6:42pm,09/16/2025 9:31pm,169,$84,https://www.jetblue.com/booking/cb-flights?from=PBI&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 544,PBI,ISP,09/16/2025 10:09am,09/16/2025 1:00pm,171,$79,https://www.jetblue.com/booking/cb-flights?from=PBI&to=ISP&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1054,PBI,JFK,09/16/2025 10:48am,09/16/2025 1:38pm,170,$79,https://www.jetblue.com/booking/cb-flights?from=PBI&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2826,PBI,JFK,09/16/2025 6:45pm,09/16/2025 9:30pm,165,$79,https://www.jetblue.com/booking/cb-flights?from=PBI&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1062,PBI,LGA,09/16/2025 7:15am,09/16/2025 10:01am,166,$79,https://www.jetblue.com/booking/cb-flights?from=PBI&to=LGA&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1160,PHL,BOS,09/16/2025 10:20am,09/16/2025 11:45am,85,$105,https://www.jetblue.com/booking/cb-flights?from=PHL&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 560,PHL,BOS,09/16/2025 3:55pm,09/16/2025 5:41pm,106,$105,https://www.jetblue.com/booking/cb-flights?from=PHL&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2160,PHL,BOS,09/16/2025 6:10pm,09/16/2025 7:49pm,99,$105,https://www.jetblue.com/booking/cb-flights?from=PHL&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 429,PHL,FLL,09/16/2025 11:45am,09/16/2025 2:35pm,170,$89,https://www.jetblue.com/booking/cb-flights?from=PHL&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 136,PHX,JFK,09/16/2025 11:34pm,09/16/2025 7:24am,290,$159,https://www.jetblue.com/booking/cb-flights?from=PHX&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1286,PIT,BOS,09/16/2025 10:49am,09/16/2025 12:29pm,100,$99,https://www.jetblue.com/booking/cb-flights?from=PIT&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1786,PIT,BOS,09/16/2025 4:25pm,09/16/2025 6:26pm,121,$89,https://www.jetblue.com/booking/cb-flights?from=PIT&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1198,PIT,JFK,09/16/2025 6:00am,09/16/2025 7:33am,93,$61,https://www.jetblue.com/booking/cb-flights?from=PIT&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2198,PIT,JFK,09/16/2025 6:05pm,09/16/2025 7:38pm,93,$61,https://www.jetblue.com/booking/cb-flights?from=PIT&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1528,POP,JFK,09/16/2025 3:29pm,09/16/2025 7:13pm,224,$194,https://www.jetblue.com/booking/cb-flights?from=POP&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1918,POS,JFK,09/16/2025 3:59pm,09/16/2025 9:17pm,318,$227,https://www.jetblue.com/booking/cb-flights?from=POS&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 207,PQI,BOS,09/16/2025 5:45am,09/16/2025 7:06am,81,$59,https://www.jetblue.com/booking/cb-flights?from=PQI&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 768,PSE,MCO,09/16/2025 7:15am,09/16/2025 10:21am,186,$166,https://www.jetblue.com/booking/cb-flights?from=PSE&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2896,PUJ,BOS,09/16/2025 12:30pm,09/16/2025 5:09pm,279,$211,https://www.jetblue.com/booking/cb-flights?from=PUJ&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 274,PUJ,FLL,09/16/2025 3:00pm,09/16/2025 5:34pm,154,$181,https://www.jetblue.com/booking/cb-flights?from=PUJ&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 268,PUJ,JFK,09/16/2025 11:30am,09/16/2025 3:25pm,235,$170,https://www.jetblue.com/booking/cb-flights?from=PUJ&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 168,PUJ,JFK,09/16/2025 1:30pm,09/16/2025 5:30pm,240,$170,https://www.jetblue.com/booking/cb-flights?from=PUJ&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1078,PUJ,MCO,09/16/2025 1:30pm,09/16/2025 4:25pm,175,$168,https://www.jetblue.com/booking/cb-flights?from=PUJ&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 274,PUJ,MCO,09/16/2025 3:00pm,09/16/2025 11:30pm,510,$308,https://www.jetblue.com/booking/cb-flights?from=PUJ&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1129,PVD,JFK,09/16/2025 7:34am,09/16/2025 8:30am,56,$59,https://www.jetblue.com/booking/flights?from=PVD&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1076,PVD,MCO,09/16/2025 9:00am,09/16/2025 11:52am,172,$149,https://www.jetblue.com/booking/flights?from=PVD&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 525,PVD,SJU,09/16/2025 7:19am,09/16/2025 11:25am,246,$109,https://www.jetblue.com/booking/flights?from=PVD&to=SJU&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 307,PWM,JFK,09/16/2025 7:09am,09/16/2025 8:30am,81,$64,https://www.jetblue.com/booking/flights?from=PWM&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 407,PWM,JFK,09/16/2025 2:17pm,09/16/2025 3:47pm,90,$74,https://www.jetblue.com/booking/flights?from=PWM&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 484,RDU,BOS,09/16/2025 9:55am,09/16/2025 11:54am,119,$76,https://www.jetblue.com/booking/flights?from=RDU&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2084,RDU,BOS,09/16/2025 2:00pm,09/16/2025 4:30pm,150,$76,https://www.jetblue.com/booking/flights?from=RDU&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2184,RDU,BOS,09/16/2025 6:00pm,09/16/2025 8:07pm,127,$76,https://www.jetblue.com/booking/flights?from=RDU&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2625,RDU,FLL,09/16/2025 8:00am,09/16/2025 10:10am,130,$59,https://www.jetblue.com/booking/flights?from=RDU&to=FLL&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2786,RDU,JFK,09/16/2025 11:17am,09/16/2025 12:53pm,96,$79,https://www.jetblue.com/booking/flights?from=RDU&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 382,RIC,BOS,09/16/2025 6:24am,09/16/2025 8:05am,101,$79,https://www.jetblue.com/booking/flights?from=RIC&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1282,RIC,BOS,09/16/2025 2:00pm,09/16/2025 4:09pm,129,$94,https://www.jetblue.com/booking/flights?from=RIC&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 969,RIC,MCO,09/16/2025 11:21am,09/16/2025 1:24pm,123,$49,https://www.jetblue.com/booking/flights?from=RIC&to=MCO&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1285,ROC,JFK,09/16/2025 6:05am,09/16/2025 7:25am,80,$69,https://www.jetblue.com/booking/flights?from=ROC&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 485,ROC,JFK,09/16/2025 1:38pm,09/16/2025 2:59pm,81,$79,https://www.jetblue.com/booking/flights?from=ROC&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 266,RSW,BOS,09/16/2025 12:05pm,09/16/2025 3:42pm,217,$130,https://www.jetblue.com/booking/flights?from=RSW&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 2066,RSW,BOS,09/16/2025 6:40pm,09/16/2025 9:51pm,191,$74,https://www.jetblue.com/booking/flights?from=RSW&to=BOS&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1552,RSW,HPN,09/16/2025 10:45am,09/16/2025 1:39pm,174,$79,https://www.jetblue.com/booking/flights?from=RSW&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1252,RSW,HPN,09/16/2025 5:00pm,09/16/2025 8:02pm,182,$79,https://www.jetblue.com/booking/flights?from=RSW&to=HPN&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 1530,RSW,JFK,09/16/2025 11:30am,09/16/2025 2:23pm,173,$94,https://www.jetblue.com/booking/flights?from=RSW&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
B6 130,RSW,JFK,09/16/2025 6:41pm,09/16/2025 9:30pm,169,$79,https://www.jetblue.com/booking/flights?from=RSW&to=JFK&depart=09%2F16%2F2025&isMultiCity=false&noOfRoute=1&adults=1&children=0&infants=0&sharedMarket=false&roundTripFaresFlag=false&usePoints=false,OK,
